date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:56:46	460634/460634	---M--	200	added ('OK')	image/png	etag:%227075a-5d0eef73-0;;;%22	http://zohaibanwer.com/wp-content/uploads/2019/06/Mansys.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/uploads/2019/06/Mansys.png	(from http://zohaibanwer.com/)
12:56:46	621/621	---M--	200	added ('OK')	image/png	etag:%2226d-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:47	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:47	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:47	647/647	---M--	200	added ('OK')	image/png	etag:%22287-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:48	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:48	690/690	---M--	200	added ('OK')	image/png	etag:%222b2-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:49	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:49	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
12:56:49	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-5c0b7dfd-0;;;%22	http://zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	F:/Juniad/Junaid%20Protfolio%20web/zohaibanwer.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from http://zohaibanwer.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.2)
